21_11_2019/Bat02_ch_1_rec_03_seq_01,21_11_2019/Bat04_ch_2_rec_01_seq_01,21_11_2019/Bat04_ch_2_rec_02_seq_01,21_11_2019/Bat04_ch_2_rec_03_seq_01,21_11_2019/Bat04_ch_3_rec_06_seq_01,04_12_2019/Bat01_ch_1_rec_02_seq_01,04_12_2019/Bat01_ch_1_rec_03_seq_01,05_12_2019/Bat01_ch_1_rec_01_seq_02,05_12_2019/Bat01_ch_1_rec_02_seq_01,05_12_2019/Bat02_ch_1_rec_02_seq_01,05_12_2019/Bat03_ch_2_rec_01_seq_01,05_12_2019/Bat04_ch_2_rec_01_seq_02,05_12_2019/Bat05_ch_1_rec_01_seq_02,05_12_2019/Bat06_ch_1_rec_02_seq_01,06_12_2019/Bat02_ch_2_rec_01_seq_01,06_12_2019/Bat02_ch_1_rec_03_seq_02,06_12_2019/Bat03_ch_1_rec_02_seq_02,06_12_2019/Bat04_ch_2_rec_01_seq_01,06_12_2019/Bat04_ch_1_rec_06_seq_01,06_12_2019/Bat04_ch_1_rec_07_seq_01,06_12_2019/Bat05_ch_3_rec_01_seq_01,06_12_2019/Bat05_ch_2_rec_02_seq_01,06_12_2019/Bat05_ch_2_rec_03_seq_01,06_12_2019/Bat05_ch_2_rec_05_seq_01,07_12_2019/Bat01_ch_1_rec_02_seq_03,07_12_2019/Bat02_ch_1_rec_04_seq_02,07_12_2019/Bat02_ch_2_rec_05_seq_01,07_12_2019/Bat04_ch_3_rec_01_seq_02,07_12_2019/Bat05_ch_1_rec_01_seq_02,07_12_2019/Bat05_ch_1_rec_02_seq_01
4.46558166666667,0.652581666666667,1.60275666666667,0.267694166666667,1.93895666666667,0.367631666666667,7.27436424347281,1.14253166666667,2.0865566666666666,4.356931666666667,0.6319414632218748,2.639031666666667,2.1757316666666666,1.2101816666666667,0.2395066666666666,2.536531666666667,1.8600316666666667,0.7139172207241812,1.6714316666666666,1.5525316666666666,2.1921316666666666,0.3686566666666667,1.6760441666666668,2.698481666666667,3.3729316666666667,4.8202316666666665,0.6702837788555255,4.491206666666667,2.5929066666666665,1.1490342838960048
4.48505666666667,0.679231666666667,1.63965666666667,0.291781666666667,1.96560666666667,0.380956666666667,7.29150666666667,1.15893166666667,2.112181666666667,4.383581666666666,0.6612243031396342,2.6682441666666668,2.1952066666666665,1.2378566666666666,0.2764066666666667,2.558056666666667,1.8887316666666667,0.7396383879638484,1.7011566666666669,1.5781566666666669,2.2218566666666666,0.3942816666666666,1.7114066666666667,2.7251316666666665,3.3944566666666667,4.844831666666667,0.7017816666666666,4.512889730449211,2.617506666666667,1.1688514056787898
4.51068166666667,0.702806666666667,1.66938166666667,0.317406666666667,1.99430666666667,0.393256666666667,7.31200666666667,1.17225666666667,2.141906666666667,4.406131666666667,0.6915719735998577,2.6861816666666667,2.2116066666666665,1.2655316666666667,0.3174066666666666,2.582656666666667,1.9194816666666668,0.7673968753809151,1.7360066666666667,1.6048066666666667,2.2505566666666668,0.4234941666666666,1.7390816666666666,2.750714233911648,3.419056666666666,4.866356666666666,0.7345816666666667,4.535281666666666,2.648183592784493,1.1999925970517378
4.53938166666667,0.725153614211691,1.70013166666667,0.339956666666667,2.02300666666667,0.419906666666667,7.32738166666667,1.18455666666667,2.166506666666667,4.434831666666667,0.7160630760765292,2.7077066666666667,2.2280066666666665,1.2932066666666666,0.3450816666666667,2.6052066666666667,1.9492066666666668,0.8042816666666666,1.7647066666666666,1.6304316666666667,2.285406666666667,0.4486066666666666,1.7652191666666668,2.777406666666667,3.440581666666666,4.884806666666667,0.7550816666666667,4.558856666666666,2.6774544595548533,1.2183816666666667
4.57320666666667,0.750981666666667,1.72883166666667,0.361481666666667,2.05068166666667,0.430156666666667,7.34659580296627,1.19685666666667,2.1900816666666665,4.469681666666666,0.7517348992490726,2.7282066666666664,2.2423566666666668,1.3208816666666667,0.3932566666666666,2.6236566666666667,1.9814941666666668,0.8299066666666667,1.7903316666666669,1.659131666666667,2.316156666666666,0.4735594116326717,1.792894166666667,2.8061066666666665,3.4672316666666667,4.902231666666666,0.7735316666666666,4.583456666666667,2.7110494316435623,1.2388816666666667
4.59473166666667,0.781731666666667,1.76368166666667,0.394281666666667,2.07835666666667,0.446556666666667,7.36451439517468,1.21325666666667,2.2136566666666666,4.501456666666667,0.7964577820325597,2.7574191666666668,2.2587566666666667,1.3598316666666668,0.4260566666666666,2.6421296462510315,2.006606666666667,0.8627066666666667,1.8159566666666669,1.6837316666666666,2.3510066666666667,0.4967816666666667,1.8180066666666668,2.836856666666667,3.4897816666666666,4.920681666666667,0.7940316666666667,4.610106666666667,2.742981286302137,1.2614316666666667
4.61625666666667,0.812481666666667,1.79135666666667,0.415806666666667,2.10603166666667,0.471156666666667,7.37965666666667,1.24195666666667,2.2485066666666667,4.530669166666667,0.8449075717146707,2.785606666666667,2.274131666666667,1.3823816666666666,0.4598816666666667,2.6697816666666667,2.0353066666666666,0.8852566666666667,1.8323566666666664,1.7042316666666666,2.387906666666667,0.5167691666666667,1.8467066666666667,2.8691441666666666,3.5113066666666666,4.942206666666666,0.8135066666666667,4.635731666666667,2.7753566666666667,1.2829566666666667
4.63880666666667,0.839644166666667,1.81493166666667,0.435281666666667,2.13678166666667,0.486531666666667,7.39195666666667,1.25733166666667,2.277206666666667,4.564494166666667,0.8843063017858379,2.8153316666666663,2.286431666666666,1.4059566666666663,0.4957566666666667,2.696431666666667,2.0619566666666667,0.9067816666666668,1.8508066666666667,1.7267816666666669,2.409431666666667,0.5439316666666667,1.8764316666666667,2.901431666666667,3.5307816666666665,4.962706666666667,0.8319566666666667,4.661356666666666,2.8061066666666665,1.3044816666666668
4.66545666666667,0.863731666666667,1.84158166666667,0.456806666666667,2.16548166666667,0.512156666666667,7.40251416830631,1.27680666666667,2.3007816666666665,4.593706666666667,0.9439368121638207,2.8399316666666667,2.301806666666667,1.4397816666666667,0.5193316666666666,2.7282066666666664,2.0875816666666664,0.9272816666666668,1.8661816666666664,1.7513816666666666,2.439156666666667,0.5685316666666667,1.901031666666667,2.933206666666667,3.550256666666667,4.977056666666667,0.8545066666666666,4.689031666666667,2.8296816666666667,1.3278826845660374
4.68800666666667,0.895506666666667,1.86413166666667,0.476281666666667,2.19315666666667,0.525481666666667,7.41147346441052,1.29730666666667,2.3253816666666665,4.618306666666666,0.9857066666666666,2.879906666666667,2.315131666666667,1.468481666666667,0.5459816666666667,2.761006666666667,2.1101316666666667,0.9467566666666668,1.8856566666666668,1.7718816666666666,2.4668316666666668,0.5910816666666666,1.926656666666667,2.9598566666666666,3.5687066666666665,4.991406666666666,0.8791066666666667,4.713631666666667,2.8471066666666665,1.3526566666666666
4.71055666666667,0.929331666666667,1.88668166666667,0.495756666666667,2.21929416666667,0.541881666666667,7.41919699553484,1.31883166666667,2.3520316666666665,4.643931666666667,1.0112493143124364,2.896306666666667,2.3294816666666667,1.4951316666666667,0.5746816666666666,2.799956666666666,2.144981666666667,0.9652066666666668,1.905131666666667,1.7944316666666666,2.4873316666666665,0.6126066666666666,1.9543316666666664,2.9875316666666665,3.5840816666666666,5.007806666666666,0.9149816666666668,4.745406666666667,2.863506666666667,1.3772682102786922
4.73310666666667,0.958031666666667,1.90718166666667,0.516256666666667,2.24748166666667,0.565456666666667,7.42680666666667,1.34343166666667,2.375606666666666,4.6685316666666665,1.0349066666666666,2.914756666666667,2.3438316666666665,1.5187066666666666,0.5972316666666667,2.836856666666667,2.179831666666667,0.9846816666666668,1.9276816666666667,1.8159566666666669,2.5129566666666667,0.6392566666666667,1.986106666666667,3.016231666666666,3.596381666666667,5.0252316666666665,0.9375316666666668,4.7874316666666665,2.8778566666666667,1.3983435620159397
