05_08_2018/Bat01_ch_4_rec_53_seq_01
0.15238166666666667
0.18415666666666666
0.21285666666666667
0.24053166666666667
0.26718166666666665
0.2974191666666667
0.3696816666666667
0.39018166666666665
0.5090816666666667
0.5254816666666666
0.5418816666666667
0.5572566666666666
0.5729617846718015
0.5916302843048707
0.6064566666666666
0.6238816666666667
0.6443816666666666
0.6597566666666667
0.6741066666666666
0.6905066666666667
0.7079316666666666
0.7253566666666666
0.7407316666666667
0.7591816666666666
0.7755816666666666
0.7940316666666667
0.8104316666666667
0.8247816666666666
0.8411816666666667
0.8575816666666667
0.8739816666666667
0.8903816666666666
0.9067816666666667
0.9242066666666666
0.9385566666666667
0.9549566666666667
0.9703316666666667
0.9867316666666667
1.0021066666666667
1.0174816666666666
1.0359316666666667
1.0513066666666666
1.0707816666666667
1.0882066666666668
1.1087066666666667
1.1271566666666666
1.1445816666666666
1.1661066666666666
1.1855816666666668
1.2112066666666668
1.2317066666666667
1.2511816666666666
1.2744714267676116
